SOURCE_ID	SOURCE_NAME	TARGET_ID	TARGET_NAME	PolysemyByFamily	DerivationByFamily
Zalizniak-2024-4583-3863	to put	Zalizniak-2024-4583-3590	to have opinion	0	1
Zalizniak-2024-4583-3863	to put	Zalizniak-2024-4583-3221	to build	1	0
Zalizniak-2024-4583-3863	to put	Zalizniak-2024-4583-3244	to castrate, geld	1	0
Zalizniak-2024-4583-3863	to put	Zalizniak-2024-4583-3226	to bury	2	0
Zalizniak-2024-4583-3863	to put	Zalizniak-2024-4583-3333	to decide	1	0
Zalizniak-2024-4583-3863	to put	Zalizniak-2024-4583-3424	to establish, found	2	0
Zalizniak-2024-4583-3863	to put	Zalizniak-2024-4583-3531	to give birth	1	0
Zalizniak-2024-4583-3863	to put	Zalizniak-2024-4583-3085	to bake	1	0
Zalizniak-2024-4583-3863	to put	Zalizniak-2024-4583-3682	to let grow (of beard, moustaches, hairs)	1	0
Zalizniak-2024-4583-3863	to put	Zalizniak-2024-4583-3810	to persuade	0	1
Zalizniak-2024-4583-3863	to put	Zalizniak-2024-4583-3803	to pay tax	1	0
Zalizniak-2024-4583-3863	to put	Zalizniak-2024-4583-3070	to appoint (to a position)	3	0
Zalizniak-2024-4583-3863	to put	Zalizniak-2024-4583-3966	to set	1	0
Zalizniak-2024-4583-3863	to put	Zalizniak-2024-4583-3426	to evoke (a feeling)	1	0
Zalizniak-2024-4583-3863	to put	Zalizniak-2024-4583-3775	to name	1	0
Zalizniak-2024-4583-3864	to put into	Zalizniak-2024-4583-3213	to bribe	0	1
Zalizniak-2024-4583-3864	to put into	Zalizniak-2024-4583-3226	to bury	1	0
Zalizniak-2024-4583-3864	to put into	Zalizniak-2024-4583-3697	to lock	1	0
Zalizniak-2024-4583-3864	to put into	Zalizniak-2024-4583-3620	to imprison	1	0
Zalizniak-2024-4583-3864	to put into	Zalizniak-2024-4583-4103	to switch on	1	0
Zalizniak-2024-4583-3865	to put into the ground	Zalizniak-2024-4583-3226	to bury	3	0
Zalizniak-2024-4583-3865	to put into the ground	Zalizniak-2024-4583-4181	to vaccinate 	1	0
Zalizniak-2024-4583-3866	to put on	Zalizniak-2024-4583-3610	to hope	0	1
Zalizniak-2024-4583-3867	to put out	Zalizniak-2024-4583-4127	to tell	1	1
Zalizniak-2024-4583-3867	to put out	Zalizniak-2024-4583-4079	to subtract	1	0
Zalizniak-2024-4583-3868	to put out one’s toungue	Zalizniak-2024-4583-3470	to flame up	1	0
Zalizniak-2024-4583-3869	to put shoes on	Zalizniak-2024-4583-3332	to deceive	1	0
Zalizniak-2024-4583-3871	to put together	Zalizniak-2024-4583-3887	to reconcile	1	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3839	to present, gift	2	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3833	to praise	2	1
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-2278	pregnant	1	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3458	to feel sick	1	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3824	to plough	1	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3415	to end, finish	1	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3221	to build	3	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3084	to awaken, wake up	6	1
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3219	to bring up (children)	2	1
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3217	to bring into discussion	3	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3170	to begin (tr.)	2	1
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3047	to abolish	3	1
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3634	to instigate	3	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3624	to increase (tr.)	1	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3416	to endure	1	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3765	to move away	1	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3365	to discharge, dismiss	1	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-4058	to steal	1	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3888	to record	1	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-4215	to winnow	1	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3046	to abduct, kidnap a bride	1	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-3226	to bury	1	0
Zalizniak-2024-4583-3875	to raise, lift (tr.)	Zalizniak-2024-4583-4184	to vomit	1	0
Zalizniak-2024-4583-3876	to rattle, rumble	Zalizniak-2024-4583-3052	to ache	1	0
Zalizniak-2024-4583-3877	to reach	Zalizniak-2024-4583-3529	to get, obtain	1	0
Zalizniak-2024-4583-3877	to reach	Zalizniak-2024-4583-4085	to suffice, be enough	2	0
Zalizniak-2024-4583-3877	to reach	Zalizniak-2024-4583-444	can, to be able	1	0
Zalizniak-2024-4583-3877	to reach	Zalizniak-2024-4583-3744	to mature	2	0
Zalizniak-2024-4583-3877	to reach	Zalizniak-2024-4583-3927	to ripen	4	0
Zalizniak-2024-4583-3877	to reach	Zalizniak-2024-4583-3159	to become ready (of food)	2	0
Zalizniak-2024-4583-3877	to reach	Zalizniak-2024-4583-4157	to turn (of age)	2	0
Zalizniak-2024-4583-3880	to read	Zalizniak-2024-4583-3675	to learn, study	4	0
Zalizniak-2024-4583-3880	to read	Zalizniak-2024-4583-3952	to scold	0	1
Zalizniak-2024-4583-3880	to read	Zalizniak-2024-4583-4031	to speak	2	0
Zalizniak-2024-4583-3882	to rear up	Zalizniak-2024-4583-3362	to disagree	1	0
Zalizniak-2024-4583-3891	to refuse	Zalizniak-2024-4583-3580	to hate, to dislike	1	0
Zalizniak-2024-4583-3893	to regret	Zalizniak-2024-4583-3920	to revenge	1	0
Zalizniak-2024-4583-3894	to rein in	Zalizniak-2024-4583-3915	to restrain, control one’s feelings	2	0
Zalizniak-2024-4583-3896	to rejoice	Zalizniak-2024-4583-3289	to congratulate	1	0
Zalizniak-2024-4583-3899	to relocate	Zalizniak-2024-4583-3355	to die	1	0
Zalizniak-2024-4583-3900	to remain, stay	Zalizniak-2024-4583-665	corpse	1	2
Zalizniak-2024-4583-3900	to remain, stay	Zalizniak-2024-4583-4065	to stop doing smth.	1	0
Zalizniak-2024-4583-3901	to remember	Zalizniak-2024-4583-3450	to feel	1	1
Zalizniak-2024-4583-3903	to remind	Zalizniak-2024-4583-3911	to resemble, be alike	2	1
Zalizniak-2024-4583-3909	to repeat	Zalizniak-2024-4583-4127	to tell	1	0
Zalizniak-2024-4583-3909	to repeat	Zalizniak-2024-4583-3675	to learn, study	1	0
Zalizniak-2024-4583-3911	to resemble, be alike	Zalizniak-2024-4583-3510	to get along (with smb.)	1	0
Zalizniak-2024-4583-3913	to respect	Zalizniak-2024-4583-4152	to treat, regale	1	0
Zalizniak-2024-4583-3913	to respect	Zalizniak-2024-4583-3781	to obey	2	0
Zalizniak-2024-4583-3914	to rest	Zalizniak-2024-4583-3355	to die	2	1
Zalizniak-2024-4583-3914	to rest	Zalizniak-2024-4583-4065	to stop doing smth.	2	0
Zalizniak-2024-4583-3914	to rest	Zalizniak-2024-4583-4340	unit of length	0	1
Zalizniak-2024-4583-3914	to rest	Zalizniak-2024-4583-505	chapter (of a book)	0	1
Zalizniak-2024-4583-3917	to result in	Zalizniak-2024-4583-520	child (son or daughter)	1	0
Zalizniak-2024-4583-3918	to return (intr.)	Zalizniak-2024-4583-3150	to become	1	0
Zalizniak-2024-4583-3918	to return (intr.)	Zalizniak-2024-4583-4183	to visit	1	0
Zalizniak-2024-4583-3918	to return (intr.)	Zalizniak-2024-4583-41	again	0	1
Zalizniak-2024-4583-3919	to return (tr.)	Zalizniak-2024-4583-3066	to answer	3	1
Zalizniak-2024-4583-3921	to revere	Zalizniak-2024-4583-3654	to keep the fast	1	0
Zalizniak-2024-4583-3922	to revive	Zalizniak-2024-4583-3907	to repaire, to mend	1	0
Zalizniak-2024-4583-3922	to revive	Zalizniak-2024-4583-3321	to cure, treat (medically)	1	0
Zalizniak-2024-4583-3924	to ride (e.g., a horse)	Zalizniak-2024-4583-3300	to copulate	2	0
Zalizniak-2024-4583-3924	to ride (e.g., a horse)	Zalizniak-2024-4583-3395	to drink	1	0
Zalizniak-2024-4583-3924	to ride (e.g., a horse)	Zalizniak-2024-4583-4129	to tell lie	1	0
Zalizniak-2024-4583-3924	to ride (e.g., a horse)	Zalizniak-2024-4583-3945	to sail	1	0
Zalizniak-2024-4583-3924	to ride (e.g., a horse)	Zalizniak-2024-4583-3398	to drive, to force to move on	1	0
Zalizniak-2024-4583-3926	to ring (tr.)	Zalizniak-2024-4583-3720	to make a telephone call	2	0
Zalizniak-2024-4583-3927	to ripen	Zalizniak-2024-4583-3159	to become ready (of food)	1	0
Zalizniak-2024-4583-3927	to ripen	Zalizniak-2024-4583-3744	to mature	1	0
Zalizniak-2024-4583-3927	to ripen	Zalizniak-2024-4583-2370	ready	1	0
Zalizniak-2024-4583-3927	to ripen	Zalizniak-2024-4583-140	August	0	1
Zalizniak-2024-4583-3927	to ripen	Zalizniak-2024-4583-2561	September	1	1
Zalizniak-2024-4583-3928	to rise (of Moon, Sun)	Zalizniak-2024-4583-3097	to be born	1	0
Zalizniak-2024-4583-3928	to rise (of Moon, Sun)	Zalizniak-2024-4583-884	East	2	1
Zalizniak-2024-4583-3928	to rise (of Moon, Sun)	Zalizniak-2024-4583-4126	to tear, rend	0	1
Zalizniak-2024-4583-3930	to rivet	Zalizniak-2024-4583-4219	to work carelessly	1	0
Zalizniak-2024-4583-3931	to roast	Zalizniak-2024-4583-3873	to quarrel	1	0
Zalizniak-2024-4583-3934	to rot, putrefy	Zalizniak-2024-4583-997	fallow	0	1
Zalizniak-2024-4583-3935	to rotate (tr.)	Zalizniak-2024-4583-3371	to dislocate (of a joint)	1	0
Zalizniak-2024-4583-3935	to rotate (tr.)	Zalizniak-2024-4583-4142	to torture	1	0
Zalizniak-2024-4583-3935	to rotate (tr.)	Zalizniak-2024-4583-3052	to ache	2	0
Zalizniak-2024-4583-3936	to row (with oars)	Zalizniak-2024-4583-3480	to fly	1	0
Zalizniak-2024-4583-3936	to row (with oars)	Zalizniak-2024-4583-3138	to be sleepy	1	0
Zalizniak-2024-4583-3937	to rub	Zalizniak-2024-4583-4194	to wash (clothes)	1	1
Zalizniak-2024-4583-3937	to rub	Zalizniak-2024-4583-3936	to row (with oars)	1	0
Zalizniak-2024-4583-3937	to rub	Zalizniak-2024-4583-4210	to whet	1	0
Zalizniak-2024-4583-3937	to rub	Zalizniak-2024-4583-3582	to haunt, bother	1	1
Zalizniak-2024-4583-3939	to run	Zalizniak-2024-4583-1317	hare (Lepus) 	0	1
Zalizniak-2024-4583-3939	to run	Zalizniak-2024-4583-3477	to flow	2	0
Zalizniak-2024-4583-3939	to run	Zalizniak-2024-4583-3573	to happen	1	0
Zalizniak-2024-4583-3939	to run	Zalizniak-2024-4583-2562	servant	0	1
Zalizniak-2024-4583-3939	to run	Zalizniak-2024-4583-3917	to result in	1	0
Zalizniak-2024-4583-3939	to run	Zalizniak-2024-4583-2627	shy	0	1
Zalizniak-2024-4583-3939	to run	Zalizniak-2024-4583-3046	to abduct, kidnap a bride	0	1
Zalizniak-2024-4583-3939	to run	Zalizniak-2024-4583-3911	to resemble, be alike	1	0
Zalizniak-2024-4583-3939	to run	Zalizniak-2024-4583-3806	to penetrate, get into	1	0
Zalizniak-2024-4583-3939	to run	Zalizniak-2024-4583-4180	to use	1	0
Zalizniak-2024-4583-3940	to run away	Zalizniak-2024-4583-3363	to disappear	1	0
Zalizniak-2024-4583-3940	to run away	Zalizniak-2024-4583-3204	to breach an agreement	1	0
Zalizniak-2024-4583-3941	to run out (of smth)	Zalizniak-2024-4583-3259	to charm, to delight	1	0
Zalizniak-2024-4583-3942	to run wild	Zalizniak-2024-4583-3545	to go mad	1	0
Zalizniak-2024-4583-3942	to run wild	Zalizniak-2024-4583-4160	to turn into an animal	1	0
Zalizniak-2024-4583-3945	to sail	Zalizniak-2024-4583-3480	to fly	2	0
Zalizniak-2024-4583-3945	to sail	Zalizniak-2024-4583-3397	to drive (the car)	1	0
Zalizniak-2024-4583-3945	to sail	Zalizniak-2024-4583-4023	to soar	3	0
Zalizniak-2024-4583-3946	to sail into harbour	Zalizniak-2024-4583-3300	to copulate	1	0
Zalizniak-2024-4583-3947	to salt	Zalizniak-2024-4583-3370	to disgrace, dishonor	1	0
Zalizniak-2024-4583-3949	to saw	Zalizniak-2024-4583-3185	to bite	1	0
Zalizniak-2024-4583-3949	to saw	Zalizniak-2024-4583-4182	to vex, exasperate	1	0
Zalizniak-2024-4583-3950	to say	Zalizniak-2024-4583-3775	to name	3	0
Zalizniak-2024-4583-3950	to say	Zalizniak-2024-4583-3690	to like	1	0
Zalizniak-2024-4583-3950	to say	Zalizniak-2024-4583-3077	to ask for consent to marriage	1	0
Zalizniak-2024-4583-3950	to say	Zalizniak-2024-4583-3745	to mean	2	0
Zalizniak-2024-4583-3951	to scald	Zalizniak-2024-4583-4062	to sting	1	0
Zalizniak-2024-4583-3951	to scald	Zalizniak-2024-4583-3952	to scold	1	0
Zalizniak-2024-4583-3951	to scald	Zalizniak-2024-4583-3625	to incur losses	0	1
Zalizniak-2024-4583-3953	to scratch (when itches)	Zalizniak-2024-4583-3873	to quarrel	1	0
Zalizniak-2024-4583-3954	to scratch (with nails)	Zalizniak-2024-4583-3940	to run away	1	0
Zalizniak-2024-4583-3956	to sculpt in clay	Zalizniak-2024-4583-4004	to slander	1	0
Zalizniak-2024-4583-3958	to search, look for	Zalizniak-2024-4583-4156	to try, to attempt	9	0
Zalizniak-2024-4583-3958	to search, look for	Zalizniak-2024-4583-3076	to ask (for)	6	1
Zalizniak-2024-4583-3958	to search, look for	Zalizniak-2024-4583-3639	to investigate	0	5
Zalizniak-2024-4583-3958	to search, look for	Zalizniak-2024-4583-3077	to ask for consent to marriage	1	0
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3590	to have opinion	5	0
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-4156	to try, to attempt	4	0
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-4185	to wait	1	5
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3960	to seem	2	1
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-4128	to tell a person's fortune	1	3
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3237	to care for, look after	6	6
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3584	to have an appearance	2	2
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-4169	to understand	5	0
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3747	to meet	3	1
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3983	to shine, glitter	1	0
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3597	to hear / to listen	1	0
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3958	to search, look for	6	2
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3690	to like	0	1
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3636	to intend	0	1
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3586	to have experience	4	0
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3664	to know	5	1
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3143	to be surprised	0	1
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3055	to act according to	2	0
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-231	because of	2	2
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3569	to guard	1	1
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3465	to find	5	0
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3262	to check, test	2	1
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3489	to foresee	1	0
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3181	to beware, be careful	1	6
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-72	ambush	0	1
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3640	to investigate/examine	3	0
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3053	to acquire	1	0
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-4183	to visit	3	1
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-2072	opposite	0	1
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-18	according to	0	2
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-1853	mirror	0	2
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-1381	hill	0	1
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3368	to discuss	1	0
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3096	to be awake	1	0
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3693	to live, be alive	1	0
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-1784	matchmaker	1	0
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-2658	sister-in-law	0	1
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3913	to respect	0	1
Zalizniak-2024-4583-3959	to see/to look at	Zalizniak-2024-4583-3286	to concern, be related to	1	0
Zalizniak-2024-4583-3960	to seem	Zalizniak-2024-4583-3198	to boast	1	0
Zalizniak-2024-4583-3961	to seize	Zalizniak-2024-4583-426	clothes	0	2
Zalizniak-2024-4583-3962	to sell	Zalizniak-2024-4583-3180	to betray	2	0
Zalizniak-2024-4583-3963	to send	Zalizniak-2024-4583-3743	to marry off (a daughter)	1	0
Zalizniak-2024-4583-3965	to separate	Zalizniak-2024-4583-3333	to decide	2	1
Zalizniak-2024-4583-3965	to separate	Zalizniak-2024-4583-790	diaphragm	0	1
Zalizniak-2024-4583-3965	to separate	Zalizniak-2024-4583-4102	to switch off	1	0
Zalizniak-2024-4583-3965	to separate	Zalizniak-2024-4583-2561	September	0	1
Zalizniak-2024-4583-3967	to set (of Moon, Sun)	Zalizniak-2024-4583-3355	to die	1	0
Zalizniak-2024-4583-3967	to set (of Moon, Sun)	Zalizniak-2024-4583-4454	West	2	1
Zalizniak-2024-4583-3972	to set upright	Zalizniak-2024-4583-4065	to stop doing smth.	3	0
Zalizniak-2024-4583-3973	to sew	Zalizniak-2024-4583-1496	index finger	0	1
Zalizniak-2024-4583-3973	to sew	Zalizniak-2024-4583-3332	to deceive	1	0
Zalizniak-2024-4583-3974	to shake	Zalizniak-2024-4583-3376	to distort	1	0
Zalizniak-2024-4583-3974	to shake	Zalizniak-2024-4583-4072	to strike, hit	1	0
Zalizniak-2024-4583-3974	to shake	Zalizniak-2024-4583-3926	to ring (tr.)	1	0
Zalizniak-2024-4583-3974	to shake	Zalizniak-2024-4583-1044	fever	1	0
Zalizniak-2024-4583-3975	to shake off	Zalizniak-2024-4583-3524	to get rid of	1	0
Zalizniak-2024-4583-3978	to shave	Zalizniak-2024-4583-3385	to draft (for the army)	0	1
Zalizniak-2024-4583-3978	to shave	Zalizniak-2024-4583-3332	to deceive	2	0
Zalizniak-2024-4583-3978	to shave	Zalizniak-2024-4583-3414	to enculturate, civilize	1	0
Zalizniak-2024-4583-3979	to shear	Zalizniak-2024-4583-3352	to destroy, annihilate	1	0
Zalizniak-2024-4583-3979	to shear	Zalizniak-2024-4583-3767	to move ears (of animal)	1	0
Zalizniak-2024-4583-3980	to shed hair or feathers	Zalizniak-2024-4583-140	August	0	1
Zalizniak-2024-4583-3982	to shine	Zalizniak-2024-4583-3670	to laugh	1	0
Zalizniak-2024-4583-3982	to shine	Zalizniak-2024-4583-3356	to differ, to make distinction	0	1
Zalizniak-2024-4583-3982	to shine	Zalizniak-2024-4583-962	excellent	1	0
Zalizniak-2024-4583-3983	to shine, glitter	Zalizniak-2024-4583-3165	to become visible	1	1
Zalizniak-2024-4583-3983	to shine, glitter	Zalizniak-2024-4583-427	cold steel	1	0
Zalizniak-2024-4583-3983	to shine, glitter	Zalizniak-2024-4583-2812	star	0	1
Zalizniak-2024-4583-3983	to shine, glitter	Zalizniak-2024-4583-3198	to boast	1	0
Zalizniak-2024-4583-3983	to shine, glitter	Zalizniak-2024-4583-3928	to rise (of Moon, Sun)	1	0
Zalizniak-2024-4583-3983	to shine, glitter	Zalizniak-2024-4583-3052	to ache	1	0
Zalizniak-2024-4583-3987	to shoot	Zalizniak-2024-4583-2626	shuttle (weaving instrument)	1	1
Zalizniak-2024-4583-3987	to shoot	Zalizniak-2024-4583-3365	to discharge, dismiss	1	0
Zalizniak-2024-4583-3987	to shoot	Zalizniak-2024-4583-2867	strike of lightning	1	0
Zalizniak-2024-4583-3987	to shoot	Zalizniak-2024-4583-4135	to throw a lasso	1	0
Zalizniak-2024-4583-3988	to shout	Zalizniak-2024-4583-3320	to cry, weep	1	0
Zalizniak-2024-4583-3988	to shout	Zalizniak-2024-4583-3234	to call	3	0
Zalizniak-2024-4583-3989	to show, indicate	Zalizniak-2024-4583-4122	to teach	2	0
Zalizniak-2024-4583-3993	to shut, close	Zalizniak-2024-4583-4065	to stop doing smth.	1	0
Zalizniak-2024-4583-3993	to shut, close	Zalizniak-2024-4583-3434	to extinguish	1	0
Zalizniak-2024-4583-3993	to shut, close	Zalizniak-2024-4583-3332	to deceive	1	0
Zalizniak-2024-4583-3993	to shut, close	Zalizniak-2024-4583-4102	to switch off	1	0
Zalizniak-2024-4583-3993	to shut, close	Zalizniak-2024-4583-1863	mistress, paramour	0	1
Zalizniak-2024-4583-3993	to shut, close	Zalizniak-2024-4583-3620	to imprison	2	0
Zalizniak-2024-4583-3994	to sin	Zalizniak-2024-4583-3717	to make a mistake, be wrong	1	0
Zalizniak-2024-4583-3995	to sing	Zalizniak-2024-4583-3533	to glorify	3	2
Zalizniak-2024-4583-3995	to sing	Zalizniak-2024-4583-2428	rooster	1	2
Zalizniak-2024-4583-3995	to sing	Zalizniak-2024-4583-3880	to read	4	0
Zalizniak-2024-4583-3995	to sing	Zalizniak-2024-4583-3832	to practice witchcraft	1	0
Zalizniak-2024-4583-3995	to sing	Zalizniak-2024-4583-2580	shaman	1	0
Zalizniak-2024-4583-3995	to sing	Zalizniak-2024-4583-3809	to perform a shamanistic ritual	1	0
Zalizniak-2024-4583-3996	to sink (tr.)	Zalizniak-2024-4583-3284	to conceal, make secret	1	0
Zalizniak-2024-4583-3997	to sink into	Zalizniak-2024-4583-1222	gloomy, depressed	1	0
Zalizniak-2024-4583-3997	to sink into	Zalizniak-2024-4583-3967	to set (of Moon, Sun)	6	0
Zalizniak-2024-4583-3997	to sink into	Zalizniak-2024-4583-77	anchor	0	1
Zalizniak-2024-4583-3998	to sit	Zalizniak-2024-4583-3631	to inhabit, live	6	0
Zalizniak-2024-4583-3998	to sit	Zalizniak-2024-4583-3117	to be imprisoned	1	0
Zalizniak-2024-4583-3998	to sit	Zalizniak-2024-4583-72	ambush	0	1
Zalizniak-2024-4583-3998	to sit	Zalizniak-2024-4583-3137	to be situated	4	0
Zalizniak-2024-4583-3998	to sit	Zalizniak-2024-4583-3578	to hatch eggs	0	1
Zalizniak-2024-4583-3998	to sit	Zalizniak-2024-4583-3304	to cost	1	0
Zalizniak-2024-4583-3998	to sit	Zalizniak-2024-4583-3093	to be angry	1	0
